"BehaviorSpace results (NetLogo 6.0.4)"
"evo_coop_periodic_rainfall_v3.nlogo"
"final_sims"
"06/30/2021 14:40:07:726 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","90","0","90"
"[run number]","show-energy?","average-drought","logistic-growth-rate","gap-width","minimum-plant-number","initial-population","average-rain","energy-transfer-cooperator","energy-transfer-non-cooperator","P","patch-width","[step]","mean cooperator-list","mean noncooperator-list","mean cooperator-lifespan-list","mean noncooperator-lifespan-list","mean cooperator-greentile-list","mean cooperator-blacktile-list","mean noncooperator-greentile-list","mean noncooperator-blacktile-list","mean patchHop-cooperators","mean patchHop-noncooperators"
"13474","false","27","0.4","4","500","40","81","0.3","1","1","2","500","5.448","3.596","137.22222222222223","63.03225806451613","92.83333333333333","44.388888888888886","22.06451612903226","40.96774193548387","12.277777777777779","13.806451612903226"
"13473","false","27","0.4","4","500","40","81","0.3","1","1","2","500","7.442","2.314","145","52.76923076923077","105.38461538461539","39.61538461538461","19.26923076923077","33.5","15","12.692307692307692"
"13483","false","27","0.4","4","500","40","81","0.3","1","1","4","500","3.63","33.338","92.95652173913044","279.98706896551727","60.08695652173913","32.869565217391305","167.77155172413794","112.21551724137932","11.130434782608695","44.974137931034484"
"13482","false","27","0.4","4","500","40","81","0.3","1","1","4","500","4.298","31.83","113.54545454545455","253.07981220657277","77.95454545454545","35.59090909090909","149.80751173708921","103.27230046948357","13.5","41.17370892018779"
"13475","false","27","0.4","4","500","40","81","0.3","1","1","2","500","4.424","5.956","141.26315789473685","112.51515151515152","97.52631578947368","43.73684210526316","39.27272727272727","73.24242424242425","12.105263157894736","25.606060606060606"
"13472","false","27","0.4","4","500","40","81","0.3","1","1","2","500","4.448","5.798","143.61111111111111","149.75675675675674","100.05555555555556","43.55555555555556","52.86486486486486","96.89189189189189","14.666666666666666","31.56756756756757"
"13481","false","27","0.4","4","500","40","81","0.3","1","1","4","500","1.95","35.172","65.3","262.88793103448273","41.6","23.7","157.60775862068965","105.28017241379311","8.7","42.581896551724135"
"13476","false","27","0.4","4","500","40","81","0.3","1","1","2","500","9.542","4.582","186.25925925925927","85.45833333333333","140.37037037037038","45.888888888888886","28.958333333333332","56.5","19.814814814814813","18.208333333333332"
"13477","false","27","0.4","4","500","40","81","0.3","1","1","2","500","11.3","4.982","185.69230769230768","113.92","140.1153846153846","45.57692307692308","38.88","75.04","17.346153846153847","25.24"
"13479","false","27","0.4","4","500","40","81","0.3","1","1","2","500","8.126","4.954","184.65384615384616","79.08","135.42307692307693","49.23076923076923","26.96","52.12","17.307692307692307","16.36"
"13478","false","27","0.4","4","500","40","81","0.3","1","1","2","500","7.376","4.034","168.73333333333332","117.6","123.4","45.333333333333336","41.36","76.24","17.033333333333335","24.96"
"13480","false","27","0.4","4","500","40","81","0.3","1","1","2","500","5.278","5.27","139.54166666666666","132.68965517241378","101.375","38.166666666666664","44.206896551724135","88.48275862068965","11.25","27"
"13485","false","27","0.4","4","500","40","81","0.3","1","1","4","500","2.298","33.946","72.82352941176471","265.5405405405405","44.470588235294116","28.352941176470587","165.83783783783784","99.70270270270271","11.941176470588236","43.752252252252255"
"13484","false","27","0.4","4","500","40","81","0.3","1","1","4","500","3.578","31.982","87.47826086956522","266.15246636771303","59.52173913043478","27.956521739130434","165.56502242152467","100.58744394618834","9.73913043478261","40.66816143497758"
"13486","false","27","0.4","4","500","40","81","0.3","1","1","4","500","4.014","31.04","79.28571428571429","283.8785046728972","49.357142857142854","29.928571428571427","166.61214953271028","117.26635514018692","11.428571428571429","46.191588785046726"
"13488","false","27","0.4","4","500","40","81","0.3","1","1","4","500","3.32","32.466","82.65217391304348","283.47083333333336","53.391304347826086","29.26086956521739","175.57083333333333","107.9","9.478260869565217","48.55416666666667"
"13487","false","27","0.4","4","500","40","81","0.3","1","1","4","500","2.728","34.222","69.2","264.33730158730157","41.7","27.5","154.72619047619048","109.61111111111111","7.85","43.22222222222222"
"13489","false","27","0.4","4","500","40","81","0.3","1","1","4","500","1.804","31.156","48.473684210526315","251.61971830985917","28.57894736842105","19.894736842105264","144.018779342723","107.60093896713614","6.7368421052631575","37.40845070422535"
"13492","false","27","0.4","4","500","40","81","0.3","1","1","6","500","1.926","36.738","51.68421052631579","272.36059479553904","30.473684210526315","21.210526315789473","189.18587360594796","83.17472118959108","6.631578947368421","36.62453531598513"
"13491","false","27","0.4","4","500","40","81","0.3","1","1","6","500","1.42","38.528","38.36842105263158","257.6754716981132","24.263157894736842","14.105263157894736","180.66415094339624","77.01132075471698","6.526315789473684","28.849056603773583"
"13493","false","27","0.4","4","500","40","81","0.3","1","1","6","500","2.324","35.928","56.333333333333336","260.9","34.95238095238095","21.38095238095238","181.8230769230769","79.07692307692308","7.380952380952381","33.97692307692308"
"13490","false","27","0.4","4","500","40","81","0.3","1","1","4","500","3.25","33.18","76.78260869565217","271.1921397379913","50.52173913043478","26.26086956521739","163.8951965065502","107.29694323144105","9.695652173913043","42.70305676855895"
"13501","false","27","0.4","6","500","40","1","0.3","1","0","2","61","9.290322580645162","12.32258064516129","31.31578947368421","33","5.7368421052631575","25.57894736842105","6.333333333333333","26.666666666666668","4.315789473684211","3.5833333333333335"
"13502","false","27","0.4","6","500","40","1","0.3","1","0","2","65","8","6.166666666666667","21.307692307692307","28.333333333333332","3.3461538461538463","17.96153846153846","4.733333333333333","23.6","2.576923076923077","3.2"
"13504","false","27","0.4","6","500","40","1","0.3","1","0","2","68","9.318840579710145","12.246376811594203","36.72222222222222","39.40909090909091","8.277777777777779","28.444444444444443","8.727272727272727","30.681818181818183","5.611111111111111","6.045454545454546"
"13503","false","27","0.4","6","500","40","1","0.3","1","0","2","79","7.4875","8.5125","28.227272727272727","33.61904761904762","4.2272727272727275","24","7","26.61904761904762","3.409090909090909","4.714285714285714"
"13505","false","27","0.4","6","500","40","1","0.3","1","0","2","69","7.628571428571429","10.1","26.428571428571427","38.21052631578947","5.333333333333333","21.095238095238095","8.473684210526315","29.736842105263158","4.095238095238095","4.894736842105263"
"13507","false","27","0.4","6","500","40","1","0.3","1","0","2","62","7.428571428571429","12.063492063492063","28.529411764705884","34.04347826086956","5.9411764705882355","22.58823529411765","5.695652173913044","28.347826086956523","4.705882352941177","3.391304347826087"
"13509","false","27","0.4","6","500","40","1","0.3","1","0","2","63","5.734375","11.8125","22.58823529411765","33.869565217391305","3.176470588235294","19.41176470588235","6.478260869565218","27.391304347826086","2.7058823529411766","4.695652173913044"
"13512","false","27","0.4","6","500","40","1","0.3","1","0","4","90","6.406593406593407","12.285714285714286","27.5","44.107142857142854","10","17.5","19.25","24.857142857142858","3.8636363636363638","4.678571428571429"
"13506","false","27","0.4","6","500","40","1","0.3","1","0","2","87","6.079545454545454","6.556818181818182","21.576923076923077","42.214285714285715","2.6153846153846154","18.96153846153846","8.571428571428571","33.642857142857146","2.230769230769231","5.214285714285714"
"13508","false","27","0.4","6","500","40","1","0.3","1","0","2","83","4.976190476190476","11.25","24.22222222222222","42.43478260869565","3.611111111111111","20.61111111111111","10.08695652173913","32.34782608695652","2.388888888888889","6.739130434782608"
"13511","false","27","0.4","6","500","40","1","0.3","1","0","4","156","5.968152866242038","8.566878980891719","47.85","53.67857142857143","17.35","30.5","22.107142857142858","31.571428571428573","5.65","6.464285714285714"
"13494","false","27","0.4","4","500","40","81","0.3","1","1","6","500","2.024","36.926","43.166666666666664","272.90188679245284","23.083333333333332","20.083333333333332","187.30943396226414","85.59245283018868","6.833333333333333","31.464150943396227"
"13515","false","27","0.4","6","500","40","1","0.3","1","0","4","110","4.621621621621622","12.27927927927928","29.5","50.193548387096776","9.61111111111111","19.88888888888889","21.096774193548388","29.096774193548388","3.1666666666666665","5.774193548387097"
"13514","false","27","0.4","6","500","40","1","0.3","1","0","4","98","6.262626262626263","15.363636363636363","37.588235294117645","39.82222222222222","12.705882352941176","24.88235294117647","16.955555555555556","22.866666666666667","5.235294117647059","4.955555555555556"
"13510","false","27","0.4","6","500","40","1","0.3","1","0","2","66","9.253731343283581","8.701492537313433","32","28.761904761904763","5.65","26.35","6.142857142857143","22.61904761904762","3.9","3.6666666666666665"
"13513","false","27","0.4","6","500","40","1","0.3","1","0","4","146","4.183673469387755","10.285714285714286","31.75","57.225806451612904","10.6","21.15","24.903225806451612","32.32258064516129","4.5","6.419354838709677"
"13518","false","27","0.4","6","500","40","1","0.3","1","0","4","98","4.303030303030303","15.343434343434344","27.625","46.2972972972973","7.4375","20.1875","21.56756756756757","24.72972972972973","2.3125","5.918918918918919"
"13523","false","27","0.4","6","500","40","1","0.3","1","0","6","102","4.718446601941747","18.805825242718445","28.38888888888889","51.191489361702125","8.5","19.88888888888889","28.74468085106383","22.4468085106383","2.611111111111111","5.723404255319149"
"13516","false","27","0.4","6","500","40","1","0.3","1","0","4","117","6.135593220338983","11.152542372881356","39.10526315789474","51.03333333333333","13.842105263157896","25.263157894736842","20.433333333333334","30.6","4","5.2"
"13519","false","27","0.4","6","500","40","1","0.3","1","0","4","126","5.9921259842519685","8.401574803149606","32.708333333333336","55.23809523809524","12.125","20.583333333333332","25.238095238095237","30","4.916666666666667","7.428571428571429"
"13521","false","27","0.4","6","500","40","1","0.3","1","0","6","148","5.758389261744966","9.731543624161073","38.30434782608695","60.96774193548387","16.391304347826086","21.91304347826087","32.516129032258064","28.451612903225808","4.695652173913044","6.967741935483871"
"13524","false","27","0.4","6","500","40","1","0.3","1","0","6","104","5.104761904761904","19.076190476190476","34.5","54.63636363636363","11.625","22.875","30.431818181818183","24.204545454545453","3.5625","5.75"
"13522","false","27","0.4","6","500","40","1","0.3","1","0","6","172","3.0115606936416186","11.167630057803468","29.944444444444443","58.829787234042556","15.555555555555555","14.38888888888889","33.191489361702125","25.638297872340427","3.5","6.042553191489362"
"13517","false","27","0.4","6","500","40","1","0.3","1","0","4","187","2.797872340425532","8.909574468085106","36.06666666666667","59.333333333333336","14.466666666666667","21.6","27.61111111111111","31.72222222222222","4.266666666666667","7.527777777777778"
"13525","false","27","0.4","6","500","40","1","0.3","1","0","6","133","6.41044776119403","9.582089552238806","35.36","58.62068965517241","17.84","17.52","32.758620689655174","25.862068965517242","3.4","7.172413793103448"
"13528","false","27","0.4","6","500","40","1","0.3","1","0","6","104","7.504761904761905","19.104761904761904","38.714285714285715","51.869565217391305","19.61904761904762","19.095238095238095","27.630434782608695","24.23913043478261","4.428571428571429","5.565217391304348"
"13526","false","27","0.4","6","500","40","1","0.3","1","0","6","153","4.077922077922078","12.071428571428571","35.888888888888886","63.5","18.555555555555557","17.333333333333332","34.023809523809526","29.476190476190474","5","6.690476190476191"
"13527","false","27","0.4","6","500","40","1","0.3","1","0","6","102","8.20388349514563","15.174757281553399","36.208333333333336","52","16.791666666666668","19.416666666666668","27.5","24.5","4.833333333333333","4.7894736842105265"
"13529","false","27","0.4","6","500","40","1","0.3","1","0","6","94","5.336842105263158","17.94736842105263","37.214285714285715","42.30434782608695","19.928571428571427","17.285714285714285","22.23913043478261","20.065217391304348","4.357142857142857","4.956521739130435"
"13520","false","27","0.4","6","500","40","1","0.3","1","0","4","234","3.480851063829787","6.6","44.05263157894737","73.43333333333334","14.052631578947368","30","34.3","39.13333333333333","5.631578947368421","9.666666666666666"
"13530","false","27","0.4","6","500","40","1","0.3","1","0","6","100","7.188118811881188","15.346534653465346","34","48.54054054054054","16","18","27.72972972972973","20.81081081081081","3.5","5.648648648648648"
"13498","false","27","0.4","4","500","40","81","0.3","1","1","6","500","1.152","35.634","34.88235294117647","268.42913385826773","20.235294117647058","14.647058823529411","194.3464566929134","74.08267716535433","4.352941176470588","34.539370078740156"
"13496","false","27","0.4","4","500","40","81","0.3","1","1","6","500","2.298","36.536","48.875","271.8228346456693","30.166666666666668","18.708333333333332","187.3031496062992","84.51968503937007","7.5","33.90157480314961"
"13500","false","27","0.4","4","500","40","81","0.3","1","1","6","500","3.234","36.644","63.58620689655172","279.7671755725191","43.06896551724138","20.517241379310345","202.74045801526717","77.02671755725191","7.689655172413793","36.25954198473283"
"13495","false","27","0.4","4","500","40","81","0.3","1","1","6","500","1.134","36.728","34.35294117647059","261.84837545126356","17.352941176470587","17","184.21660649819495","77.63176895306859","5.176470588235294","31.021660649819495"
"13497","false","27","0.4","4","500","40","81","0.3","1","1","6","500","1.402","37.716","42.23529411764706","269.719696969697","23.058823529411764","19.176470588235293","191.07954545454547","78.64015151515152","5.352941176470588","33.916666666666664"
"13499","false","27","0.4","4","500","40","81","0.3","1","1","6","500","1.684","37.288","45.36842105263158","274.34798534798534","29.05263157894737","16.31578947368421","191.28571428571428","83.06227106227107","7.7894736842105265","33.6996336996337"
"13532","false","27","0.4","6","500","40","1","0.3","1","0.2","2","58","5.084745762711864","14.779661016949152","19.75","34.76923076923077","2.6875","17.0625","6.269230769230769","28.5","2.125","3.6538461538461537"
"13543","false","27","0.4","6","500","40","1","0.3","1","0.2","4","80","5.753086419753086","13.333333333333334","23.19047619047619","42.74074074074074","7.190476190476191","16","19.962962962962962","22.77777777777778","2.761904761904762","5"
"13531","false","27","0.4","6","500","40","1","0.3","1","0.2","2","61","6.887096774193548","12.403225806451612","24.72222222222222","35","3.7222222222222223","21","7.826086956521739","27.17391304347826","2.4444444444444446","4.391304347826087"
"13541","false","27","0.4","6","500","40","1","0.3","1","0.2","4","124","4.872","9.552","28.681818181818183","46.172413793103445","7.409090909090909","21.272727272727273","21.24137931034483","24.93103448275862","3.1818181818181817","6.172413793103448"
"13533","false","27","0.4","6","500","40","1","0.3","1","0.2","2","58","6.033898305084746","11.94915254237288","21.941176470588236","30.375","2.176470588235294","19.764705882352942","6.916666666666667","23.458333333333332","2","4.208333333333333"
"13548","false","27","0.4","6","500","40","1","0.3","1","0.2","4","65","7.545454545454546","16.166666666666668","27.210526315789473","39.13793103448276","7.368421052631579","19.842105263157894","15.413793103448276","23.724137931034484","3.263157894736842","5"
"13546","false","27","0.4","6","500","40","1","0.3","1","0.2","4","79","8.55","16.0875","32.09090909090909","52","7.909090909090909","24.181818181818183","20.73076923076923","31.26923076923077","3.3636363636363638","6.538461538461538"
"13542","false","27","0.4","6","500","40","1","0.3","1","0.2","4","156","4.687898089171974","5.853503184713376","31.666666666666668","49.95652173913044","8.708333333333334","22.958333333333332","22.608695652173914","27.347826086956523","3.25","6.304347826086956"
"13534","false","27","0.4","6","500","40","1","0.3","1","0.2","2","57","9.431034482758621","13.293103448275861","35.1875","28.928571428571427","5.1875","30","4.821428571428571","24.107142857142858","4.625","2.75"
"13549","false","27","0.4","6","500","40","1","0.3","1","0.2","4","85","5.5813953488372094","15.19767441860465","31","41.911764705882355","9.875","21.125","19.264705882352942","22.647058823529413","3.6875","5.794117647058823"
"13536","false","27","0.4","6","500","40","1","0.3","1","0.2","2","59","10.416666666666666","11","28.17391304347826","32.13636363636363","3.0434782608695654","25.130434782608695","7.045454545454546","25.09090909090909","3.260869565217391","4.954545454545454"
"13544","false","27","0.4","6","500","40","1","0.3","1","0.2","4","134","5.044444444444444","8.91851851851852","30.608695652173914","55.17391304347826","7.695652173913044","22.91304347826087","22.695652173913043","32.47826086956522","4.478260869565218","6"
"13551","false","27","0.4","6","500","40","1","0.3","1","0.2","6","139","4.007142857142857","11.014285714285714","30.526315789473685","47.75","10.105263157894736","20.42105263157895","27.75","20","2.526315789473684","4.775"
"13552","false","27","0.4","6","500","40","1","0.3","1","0.2","6","105","2.981132075471698","17.57547169811321","29.727272727272727","42.183673469387756","10.909090909090908","18.818181818181817","22.367346938775512","19.816326530612244","4","4.877551020408164"
"13537","false","27","0.4","6","500","40","1","0.3","1","0.2","2","65","9.363636363636363","8.530303030303031","30.428571428571427","29.2","2.9523809523809526","27.476190476190474","5.85","23.35","3.0476190476190474","2.8"
"13535","false","27","0.4","6","500","40","1","0.3","1","0.2","2","69","7.2","11.271428571428572","29","36.86363636363637","3.888888888888889","25.11111111111111","8.181818181818182","28.681818181818183","3.388888888888889","5.409090909090909"
"13550","false","27","0.4","6","500","40","1","0.3","1","0.2","4","109","3.3","11.272727272727273","21.166666666666668","47.07142857142857","6.5","14.666666666666666","20.071428571428573","27","3.0555555555555554","5.607142857142857"
"13538","false","27","0.4","6","500","40","1","0.3","1","0.2","2","69","9.928571428571429","6.985714285714286","32.59090909090909","28.166666666666668","4.363636363636363","28.227272727272727","5.555555555555555","22.61111111111111","3.5","3.0555555555555554"
"13540","false","27","0.4","6","500","40","1","0.3","1","0.2","2","71","7.305555555555555","9.347222222222221","30.22222222222222","29.166666666666668","4.722222222222222","25.5","5.625","23.541666666666668","4.388888888888889","3.5"
"13553","false","27","0.4","6","500","40","1","0.3","1","0.2","6","136","4.890510948905109","10.24087591240876","30.130434782608695","57.6551724137931","12.130434782608695","18","32.241379310344826","25.413793103448278","4.391304347826087","6.068965517241379"
"13554","false","27","0.4","6","500","40","1","0.3","1","0.2","6","113","6.543859649122807","12.868421052631579","36.523809523809526","53.30555555555556","11.761904761904763","24.761904761904763","33.97222222222222","19.333333333333332","2.8095238095238093","4.944444444444445"
"13547","false","27","0.4","6","500","40","1","0.3","1","0.2","4","169","3.5941176470588236","7.241176470588235","28.90909090909091","55","6.545454545454546","22.363636363636363","25.333333333333332","29.666666666666668","2.9545454545454546","7.5"
"13539","false","27","0.4","6","500","40","1","0.3","1","0.2","2","75","6.5","10.131578947368421","28.444444444444443","34.47826086956522","2.2222222222222223","26.22222222222222","7","27.47826086956522","2.4444444444444446","4.130434782608695"
"13545","false","27","0.4","6","500","40","1","0.3","1","0.2","4","156","3.535031847133758","8.821656050955413","28.75","48.233333333333334","8.8","19.95","21.233333333333334","27","3.05","7.4"
"13555","false","27","0.4","6","500","40","1","0.3","1","0.2","6","79","7.9","18.9875","38.1764705882353","47.588235294117645","16.764705882352942","21.41176470588235","25.794117647058822","21.794117647058822","5.411764705882353","4.588235294117647"
"13558","false","27","0.4","6","500","40","1","0.3","1","0.2","6","74","6.4","22.08","33","41.6","14.533333333333333","18.466666666666665","23.42222222222222","18.177777777777777","4.6","4.911111111111111"
"13557","false","27","0.4","6","500","40","1","0.3","1","0.2","6","101","7.96078431372549","14.46078431372549","34.833333333333336","55.09375","11.291666666666666","23.541666666666668","29","26.09375","3","5.53125"
"13556","false","27","0.4","6","500","40","1","0.3","1","0.2","6","143","4.347222222222222","9.340277777777779","28.217391304347824","56","10.91304347826087","17.304347826086957","31.82758620689655","24.17241379310345","2.869565217391304","5.689655172413793"
"13559","false","27","0.4","6","500","40","1","0.3","1","0.2","6","116","4.9914529914529915","13.05982905982906","31.736842105263158","51.111111111111114","14.105263157894736","17.63157894736842","29.055555555555557","22.055555555555557","3.526315789473684","6.055555555555555"
"13560","false","27","0.4","6","500","40","1","0.3","1","0.2","6","135","4.786764705882353","12.110294117647058","37.166666666666664","47.86842105263158","13.277777777777779","23.88888888888889","26.13157894736842","21.736842105263158","4.444444444444445","4.842105263157895"
"13575","false","27","0.4","6","500","40","1","0.3","1","0.4","4","86","8.068965517241379","11.620689655172415","32.90909090909091","46.25","9.5","23.40909090909091","20.708333333333332","25.541666666666668","4.045454545454546","5.125"
"13573","false","27","0.4","6","500","40","1","0.3","1","0.4","4","106","5.766355140186916","11.672897196261681","27.82608695652174","50.851851851851855","7.739130434782608","20.08695652173913","23.77777777777778","27.074074074074073","3.9130434782608696","6.111111111111111"
"13571","false","27","0.4","6","500","40","1","0.3","1","0.4","4","119","6.741666666666666","9.95","34.708333333333336","56.04545454545455","12.458333333333334","22.25","21.272727272727273","34.77272727272727","4.875","7.681818181818182"
"13578","false","27","0.4","6","500","40","1","0.3","1","0.4","4","116","5.641025641025641","9.982905982905983","34","52.208333333333336","10.7","23.3","22.416666666666668","29.791666666666668","4.55","6.083333333333333"
"13574","false","27","0.4","6","500","40","1","0.3","1","0.4","4","112","5.433628318584071","12.070796460176991","31.7","54.666666666666664","8.95","22.75","23.37037037037037","31.296296296296298","3.7","6.37037037037037"
"13572","false","27","0.4","6","500","40","1","0.3","1","0.4","4","146","2.4285714285714284","10.598639455782314","30.75","45.170731707317074","6.5","24.25","21.4390243902439","23.73170731707317","3.4166666666666665","6.365853658536586"
"13581","false","27","0.4","6","500","40","1","0.3","1","0.4","6","97","4.224489795918367","20.081632653061224","30.571428571428573","50.875","9.714285714285714","20.857142857142858","28.4375","22.4375","3.7142857142857144","4.916666666666667"
"13563","false","27","0.4","6","500","40","1","0.3","1","0.4","2","64","5.953846153846154","13.461538461538462","23.764705882352942","37.5","4.176470588235294","19.58823529411765","6.333333333333333","31.166666666666668","2.764705882352941","4"
"13580","false","27","0.4","6","500","40","1","0.3","1","0.4","4","120","4.041322314049586","12.884297520661157","29.764705882352942","50.69444444444444","8.176470588235293","21.58823529411765","23.055555555555557","27.63888888888889","3.7058823529411766","7.361111111111111"
"13583","false","27","0.4","6","500","40","1","0.3","1","0.4","6","99","7.66","16.33","41.31578947368421","54.205882352941174","12.631578947368421","28.68421052631579","29.5","24.705882352941178","4.157894736842105","5.970588235294118"
"13579","false","27","0.4","6","500","40","1","0.3","1","0.4","4","108","5.770642201834862","12.394495412844037","34.10526315789474","47.87096774193548","9.368421052631579","24.736842105263158","20.29032258064516","27.580645161290324","4","5.967741935483871"
"13576","false","27","0.4","6","500","40","1","0.3","1","0.4","4","175","2.403409090909091","7.988636363636363","23.263157894736842","63.5","8.578947368421053","14.68421052631579","28.833333333333332","34.666666666666664","3.1578947368421053","9.233333333333333"
"13582","false","27","0.4","6","500","40","1","0.3","1","0.4","6","114","5.3826086956521735","15.669565217391304","31.95","52.73170731707317","14.15","17.8","28.853658536585368","23.878048780487806","3.7","5.658536585365853"
"13562","false","27","0.4","6","500","40","1","0.3","1","0.4","2","70","5.253521126760563","11.04225352112676","22.941176470588236","33.75","2.7058823529411766","20.235294117647058","6.458333333333333","27.291666666666668","2.2941176470588234","4.333333333333333"
"13561","false","27","0.4","6","500","40","1","0.3","1","0.4","2","75","6.671052631578948","11.552631578947368","30.823529411764707","39.17391304347826","4.470588235294118","26.352941176470587","7.913043478260869","31.26086956521739","3.8823529411764706","4.391304347826087"
"13569","false","27","0.4","6","500","40","1","0.3","1","0.4","2","59","8.05","11.633333333333333","26.42105263157895","32.86363636363637","4.052631578947368","22.36842105263158","6.7727272727272725","26.09090909090909","3.263157894736842","4.818181818181818"
"13584","false","27","0.4","6","500","40","1","0.3","1","0.4","6","123","4.104838709677419","13.620967741935484","26.45","50.86486486486486","11","15.45","28.783783783783782","22.08108108108108","3","6.4324324324324325"
"13564","false","27","0.4","6","500","40","1","0.3","1","0.4","2","72","5.712328767123288","13.712328767123287","28.8","34.63333333333333","3.933333333333333","24.866666666666667","6.133333333333334","28.5","3.466666666666667","4.233333333333333"
"13577","false","27","0.4","6","500","40","1","0.3","1","0.4","4","185","4.037634408602151","8.473118279569892","35.22727272727273","59.81818181818182","12.363636363636363","22.863636363636363","26.303030303030305","33.515151515151516","4.318181818181818","6.848484848484849"
"13567","false","27","0.4","6","500","40","1","0.3","1","0.4","2","74","7.426666666666667","12.48","31.944444444444443","41.78260869565217","4.666666666666667","27.27777777777778","7.6521739130434785","34.130434782608695","3.5","4.956521739130435"
"13565","false","27","0.4","6","500","40","1","0.3","1","0.4","2","73","8.45945945945946","8.72972972972973","27.083333333333332","30.727272727272727","4.125","22.958333333333332","6.545454545454546","24.181818181818183","3.375","4.045454545454546"
"13568","false","27","0.4","6","500","40","1","0.3","1","0.4","2","73","7.743243243243243","10.54054054054054","32.833333333333336","36.45454545454545","5.555555555555555","27.27777777777778","6.545454545454546","29.90909090909091","4.944444444444445","4.181818181818182"
"13570","false","27","0.4","6","500","40","1","0.3","1","0.4","2","82","5.373493975903615","7.421686746987952","23.3","31.8","4.45","18.85","7.1","24.7","3.5","4.6"
"13566","false","27","0.4","6","500","40","1","0.3","1","0.4","2","87","4.056818181818182","11.181818181818182","26.5","37.666666666666664","3.857142857142857","22.642857142857142","7.7407407407407405","29.925925925925927","3.2142857142857144","4.555555555555555"
"13586","false","27","0.4","6","500","40","1","0.3","1","0.4","6","89","4.533333333333333","18.655555555555555","26.5","49.1578947368421","10.875","15.625","25.57894736842105","23.57894736842105","3.1875","5.131578947368421"
"13585","false","27","0.4","6","500","40","1","0.3","1","0.4","6","133","4.567164179104478","10.992537313432836","27.608695652173914","51.083333333333336","10.08695652173913","17.52173913043478","29.75","21.333333333333332","4.043478260869565","5.388888888888889"
"13589","false","27","0.4","6","500","40","1","0.3","1","0.4","6","103","5.471153846153846","15.375","29.45","51","12.55","16.9","26.027027027027028","24.972972972972972","4","4.675675675675675"
"13587","false","27","0.4","6","500","40","1","0.3","1","0.4","6","114","6.217391304347826","13.556521739130435","33.5","58.70967741935484","10.409090909090908","23.09090909090909","33.225806451612904","25.483870967741936","3.1818181818181817","6.161290322580645"
"13590","false","27","0.4","6","500","40","1","0.3","1","0.4","6","122","7.487804878048781","11.138211382113822","35.111111111111114","73.28","15.296296296296296","19.814814814814813","38.44","34.84","4.777777777777778","7.12"
"13588","false","27","0.4","6","500","40","1","0.3","1","0.4","6","135","3.786764705882353","12.323529411764707","24.40909090909091","54.54054054054054","9.636363636363637","14.772727272727273","32.432432432432435","22.10810810810811","2.9545454545454546","6.486486486486487"
"13603","false","27","0.4","6","500","40","1","0.3","1","0.6","4","93","5.691489361702128","13.372340425531915","29.157894736842106","48.2962962962963","7.7368421052631575","21.42105263157895","19.74074074074074","28.555555555555557","2.473684210526316","5.851851851851852"
"13604","false","27","0.4","6","500","40","1","0.3","1","0.6","4","97","6.255102040816326","11.683673469387756","30.19047619047619","41.86666666666667","7.142857142857143","23.047619047619047","17.733333333333334","24.133333333333333","3.142857142857143","5.8"
"13602","false","27","0.4","6","500","40","1","0.3","1","0.6","4","142","5.503496503496503","5.839160839160839","31.26923076923077","45.94736842105263","7.576923076923077","23.692307692307693","19.736842105263158","26.210526315789473","3.8461538461538463","5.2631578947368425"
"13612","false","27","0.4","6","500","40","1","0.3","1","0.6","6","100","6.514851485148514","12.861386138613861","32.333333333333336","50.48275862068966","15.238095238095237","17.095238095238095","24.620689655172413","25.862068965517242","3.8095238095238093","4.0344827586206895"
"13601","false","27","0.4","6","500","40","1","0.3","1","0.6","4","150","4.264900662251655","9.185430463576159","31.666666666666668","54.758620689655174","9.952380952380953","21.714285714285715","25.275862068965516","29.482758620689655","3.9523809523809526","7.310344827586207"
"13609","false","27","0.4","6","500","40","1","0.3","1","0.6","4","97","5.051020408163265","12.10204081632653","23.5","48.111111111111114","7.681818181818182","15.818181818181818","19.14814814814815","28.962962962962962","3.1363636363636362","5.481481481481482"
"13591","false","27","0.4","6","500","40","1","0.3","1","0.6","2","69","7.942857142857143","7.871428571428571","24.166666666666668","33.588235294117645","2.25","21.916666666666668","7.647058823529412","25.941176470588236","2.0833333333333335","4.9411764705882355"
"13596","false","27","0.4","6","500","40","1","0.3","1","0.6","2","57","10.844827586206897","11.551724137931034","30.952380952380953","36.26315789473684","4.0476190476190474","26.904761904761905","6.894736842105263","29.36842105263158","3.3333333333333335","4.105263157894737"
"13606","false","27","0.4","6","500","40","1","0.3","1","0.6","4","155","4.0576923076923075","7.416666666666667","29.772727272727273","49.30769230769231","7.681818181818182","22.09090909090909","21.346153846153847","27.96153846153846","3.8181818181818183","6.961538461538462"
"13593","false","27","0.4","6","500","40","1","0.3","1","0.6","2","61","9.790322580645162","9.5","31.35","30.45","3.35","28","5.3","25.15","3.1","2.85"
"13605","false","27","0.4","6","500","40","1","0.3","1","0.6","4","182","3.3114754098360657","5.131147540983607","26.25","49.6","5.375","20.875","19.05","30.55","2.2916666666666665","6.2"
